index,name,time,rating,item,sentiment,sentiment_score,source,어간,noun,v_ad,n_v_ad,review_sentence,replace_slang_sentence,name+item
3520,경쟁사,2021-09-24,1,식물영양제,부정,0.435408807,naver,"[('일주일', 'Noun'), ('정도', 'Noun'), ('생각', 'Noun'), ('하고', 'Josa'), ('받다', 'Verb')]","['일주일', '정도', '생각']",['받다'],"['일주일', '정도', '생각', '받다']",일주일 정도 생각하고 받으세요,일주일 정도 생각 받다,경쟁사(식물영양제)
3521,경쟁사,2021-09-07,3,식물영양제,부정,0.50958035,naver,"[('수경재배', 'Noun'), ('하다', 'Verb'), ('채소', 'Noun'), ('잎', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('금박', 'Noun'), ('으로', 'Josa'), ('얼룩덜룩', 'Adverb'), ('해', 'Noun'), ('지다', 'Verb')]","['수경재배', '채소', '잎', '금박', '해']","['하다', '지다']","['수경재배', '하다', '채소', '잎', '금박', '해', '지다']",수경재배하는데 채소잎들이 금박으로 얼룩덜룩 해 집니다,수경재배 하다 채소 잎 들 금박 얼룩덜룩 해 지다,경쟁사(식물영양제)
3522,경쟁사,2021-09-07,3,식물영양제,부정,0.512894076,naver,"[('먹다', 'Verb'), ('있다', 'Adjective')]",[],"['먹다', '있다']","['먹다', '있다']",먹을수는 있을까요,먹다 있다,경쟁사(식물영양제)
3523,경쟁사,2021-09-07,3,식물영양제,부정,0.511480197,naver,"[('도통', 'Noun'), ('쓸다', 'Verb'), ('없다', 'Adjective'), ('치다', 'Verb'), ('보다', 'Verb')]",['도통'],"['쓸다', '없다', '치다', '보다']","['도통', '쓸다', '없다', '치다', '보다']",도통 쓸수가 없어 쳐다만 봅니다,도통 쓸다 없다 치다 보다,경쟁사(식물영양제)
3524,경쟁사,2021-09-07,3,식물영양제,부정,0.510627472,naver,"[('어찌', 'Noun'), ('하다', 'Verb'), ('요', 'Noun')]","['어찌', '요']",['하다'],"['어찌', '하다', '요']",어찌할까요,어찌 하다 요,경쟁사(식물영양제)
3525,경쟁사,2021-08-30,4,식물영양제,부정,0.548440728,naver,"[('좋다', 'Adjective')]",[],['좋다'],['좋다'],좋아요,좋다,경쟁사(식물영양제)
3526,경쟁사,2021-08-30,4,식물영양제,부정,0.544356301,naver,"[('화초', 'Noun'), ('에도', 'Josa'), ('주다', 'Verb'), ('텃밭', 'Noun'), ('작물', 'Noun'), ('에', 'Josa'), ('조', 'Noun'), ('사용', 'Noun'), ('하다', 'Verb')]","['화초', '텃밭', '작물', '조', '사용']","['주다', '하다']","['화초', '주다', '텃밭', '작물', '조', '사용', '하다']",화초에도 주고 텃밭 작물에 조 사용해요,화초 주다 텃밭 작물 조 사용 하다,경쟁사(식물영양제)
3528,경쟁사,2021-09-16,4,식물영양제,부정,0.54632566,naver,"[('자동', 'Noun'), ('급수', 'Noun'), ('화분', 'Noun'), ('에', 'Josa'), ('조금씩', 'Adverb'), ('쓰다', 'Verb'), ('있다', 'Adjective'), ('좋다', 'Adjective')]","['자동', '급수', '화분']","['쓰다', '있다', '좋다']","['자동', '급수', '화분', '쓰다', '있다', '좋다']",자동급수 화분에 조금씩 쓰고 있는데 좋아요,자동 급수 화분 조금씩 쓰다 있다 좋다,경쟁사(식물영양제)
3537,경쟁사,2021-08-14,2,식물영양제,부정,0.474824765,naver,"[('무엇', 'Noun'), ('이', 'Josa'), ('문', 'Modifier'), ('제일', 'Noun'), ('끄다', 'Verb')]","['무엇', '제일']",['끄다'],"['무엇', '제일', '끄다']",무엇이 문제일까요,무엇 문 제일 끄다,경쟁사(식물영양제)
3538,경쟁사,2021-08-14,2,식물영양제,부정,0.472085619,naver,"[('토마토', 'Noun'), ('가', 'Josa'), ('열매', 'Noun'), ('가', 'Josa'), ('안', 'Noun'), ('생기다', 'Verb')]","['토마토', '열매', '안']",['생기다'],"['토마토', '열매', '안', '생기다']",토마토가 열매가 안 생깁니다,토마토 열매 안 생기다,경쟁사(식물영양제)
3539,경쟁사,2021-08-07,4,식물영양제,부정,0.545862034,naver,"[('여러', 'Noun'), ('번', 'Noun'), ('주지', 'Noun'), ('는', 'Josa'), ('않다', 'Verb'), ('안', 'Noun'), ('주다', 'Verb'), ('때', 'Noun'), ('보다', 'Josa'), ('자다', 'Verb'), ('자라다', 'Verb'), ('것', 'Noun'), ('같다', 'Adjective')]","['여러', '번', '주지', '안', '때', '것']","['않다', '주다', '자다', '자라다', '같다']","['여러', '번', '주지', '않다', '안', '주다', '때', '자다', '자라다', '것', '같다']",여러 번 주지는 않았지만 안 줬을 때보다 잘 자라는 것 같아요,여러 번 주지 않다 안 주다 때 자다 자라다 것 같다,경쟁사(식물영양제)
3540,경쟁사,2021-08-07,4,식물영양제,부정,0.548953447,naver,"[('자다', 'Verb'), ('쓰다', 'Verb')]",[],"['자다', '쓰다']","['자다', '쓰다']",잘 쓰겠습니다,자다 쓰다,경쟁사(식물영양제)
3541,경쟁사,2021-08-14,2,식물영양제,부정,0.472668406,naver,"[('토마토', 'Noun'), ('는', 'Josa'), ('열매', 'Noun'), ('가', 'Josa'), ('3', 'Number'), ('개', 'Noun'), ('달리', 'Noun'), ('고', 'Josa'), ('전무', 'Noun'), ('무엇', 'Noun'), ('이', 'Josa'), ('문', 'Modifier'), ('제일', 'Noun'), ('끄다', 'Verb')]","['토마토', '열매', '개', '달리', '전무', '무엇', '제일']",['끄다'],"['토마토', '열매', '개', '달리', '전무', '무엇', '제일', '끄다']",토마토는 열매가 3개 달리고 전무 무엇이 문제일까,토마토 열매 3 개 달리 전무 무엇 문 제일 끄다,경쟁사(식물영양제)
3543,경쟁사,2021-08-19,4,식물영양제,부정,0.544431487,naver,"[('좀', 'Noun'), ('더', 'Noun'), ('자세하다', 'Adjective'), ('사용', 'Noun'), ('설명', 'Noun'), ('서', 'Josa'), ('가다', 'Verb'), ('좀', 'Noun'), ('아쉽다', 'Adjective')]","['좀', '더', '사용', '설명', '좀']","['자세하다', '가다', '아쉽다']","['좀', '더', '자세하다', '사용', '설명', '가다', '좀', '아쉽다']",좀 더 자세한 사용 설명서가 좀 아쉽습니다,좀 더 자세하다 사용 설명 가다 좀 아쉽다,경쟁사(식물영양제)
3549,경쟁사,2021-08-22,3,식물영양제,부정,0.510421726,naver,"[('쭉쭉', 'Noun'), ('자라다', 'Verb'), ('하다', 'Verb'), ('그', 'Noun'), ('정도', 'Noun'), ('는', 'Josa'), ('아니다', 'Adjective'), ('것', 'Noun'), ('같다', 'Adjective')]","['쭉쭉', '그', '정도', '것']","['자라다', '하다', '아니다', '같다']","['쭉쭉', '자라다', '하다', '그', '정도', '아니다', '것', '같다']",쭉쭉 자란다고 했는데 그 정도는 아닌 것 같아요,쭉쭉 자라다 하다 그 정도 아니다 것 같다,경쟁사(식물영양제)
3555,경쟁사,2021-08-17,3,식물영양제,부정,0.510903439,naver,"[('만족하다', 'Adjective')]",[],['만족하다'],['만족하다'],만족합니다,만족하다,경쟁사(식물영양제)
3556,경쟁사,2021-08-17,3,식물영양제,부정,0.511443111,naver,"[('자다', 'Verb'), ('사용', 'Noun'), ('하다', 'Verb')]",['사용'],"['자다', '하다']","['자다', '사용', '하다']",잘 사용하겠습니다,자다 사용 하다,경쟁사(식물영양제)
