index,name,time,rating,item,sentiment,sentiment_score,source,어간,noun,v_ad,n_v_ad,review_sentence,replace_slang_sentence,name+item
3584,경쟁사,2021-07-16,5,식물영양제,긍정,0.584521985,naver,"[('자다', 'Verb'), ('사용', 'Noun'), ('하고', 'Josa'), ('있다', 'Adjective')]",['사용'],"['자다', '있다']","['자다', '사용', '있다']",잘 사용하고 있습니다,자다 사용 있다,경쟁사(식물영양제)
3587,경쟁사,2021-08-17,5,식물영양제,긍정,0.582084087,naver,"[('잎', 'Noun'), ('이', 'Josa'), ('파릇파릇하다', 'Adjective'), ('듯', 'Noun'), ('하다', 'Verb')]","['잎', '듯']","['파릇파릇하다', '하다']","['잎', '파릇파릇하다', '듯', '하다']",잎이 파릇파릇해진 듯해요,잎 파릇파릇하다 듯 하다,경쟁사(식물영양제)
3588,경쟁사,2021-07-16,5,식물영양제,긍정,0.586512673,naver,"[('매번', 'Noun'), ('혼합', 'Noun'), ('하다', 'Verb'), ('귀찮다', 'Adjective'), ('페트병', 'Noun'), ('에', 'Josa'), ('만들다', 'Verb'), ('놓다', 'Verb'), ('쓰다', 'Verb'), ('있다', 'Adjective')]","['매번', '혼합', '페트병']","['하다', '귀찮다', '만들다', '놓다', '쓰다', '있다']","['매번', '혼합', '하다', '귀찮다', '페트병', '만들다', '놓다', '쓰다', '있다']",매번 혼합하기 귀찮아서 페트병에 만들어 놓고 쓰고 있어요,매번 혼합 하다 귀찮다 페트병 만들다 놓다 쓰다 있다,경쟁사(식물영양제)
3589,경쟁사,2021-07-25,5,식물영양제,긍정,0.585558063,naver,"[('식물', 'Noun'), ('이', 'Josa'), ('자다', 'Verb'), ('자라다', 'Verb')]",['식물'],"['자다', '자라다']","['식물', '자다', '자라다']",식물이 잘 자라네요,식물 자다 자라다,경쟁사(식물영양제)
3590,경쟁사,2021-07-16,5,식물영양제,긍정,0.583622801,naver,"[('항상', 'Noun'), ('자다', 'Verb'), ('사용', 'Noun'), ('하고', 'Josa'), ('있다', 'Adjective')]","['항상', '사용']","['자다', '있다']","['항상', '자다', '사용', '있다']",항상 잘 사용하고 있습니다,항상 자다 사용 있다,경쟁사(식물영양제)
3591,경쟁사,2021-07-14,5,식물영양제,긍정,0.58567763,naver,"[('텃밭', 'Noun'), ('에', 'Josa'), ('야채', 'Noun'), ('들', 'Suffix'), ('용', 'Noun'), ('으로', 'Josa'), ('사다', 'Verb'), ('자다', 'Verb'), ('자라다', 'Verb'), ('맛있다', 'Adjective'), ('먹다', 'Verb')]","['텃밭', '야채', '용']","['사다', '자다', '자라다', '맛있다', '먹다']","['텃밭', '야채', '용', '사다', '자다', '자라다', '맛있다', '먹다']",텃밭에 야채들 용으로 샀는데 잘 자라서 맛있게 먹었어요,텃밭 야채 들 용 사다 자다 자라다 맛있다 먹다,경쟁사(식물영양제)
3592,경쟁사,2021-07-16,5,식물영양제,긍정,0.58455441,naver,"[('마당', 'Noun'), ('텃밭', 'Noun'), ('의', 'Josa'), ('식물', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('자다', 'Verb'), ('자라다', 'Verb')]","['마당', '텃밭', '식물']","['자다', '자라다']","['마당', '텃밭', '식물', '자다', '자라다']",마당 텃밭의 식물들이 잘 자라네요,마당 텃밭 식물 들 자다 자라다,경쟁사(식물영양제)
3594,경쟁사,2021-07-10,5,식물영양제,긍정,0.584926131,naver,"[('확실하다', 'Adjective'), ('잎채소', 'Noun'), ('들', 'Suffix'), ('성장', 'Noun'), ('도', 'Josa'), ('좋다', 'Adjective'), ('꽃', 'Noun'), ('도', 'Josa'), ('자다', 'Verb'), ('피고', 'Noun'), ('그렇다', 'Adjective'), ('느낌', 'Noun'), ('이에요', 'Josa')]","['잎채소', '성장', '꽃', '피고', '느낌']","['확실하다', '좋다', '자다', '그렇다']","['확실하다', '잎채소', '성장', '좋다', '꽃', '자다', '피고', '그렇다', '느낌']",확실히 잎채소들 성장도 좋고 꽃도 잘 피고 그런 느낌이에요,확실하다 잎채소 들 성장 좋다 꽃 자다 피고 그렇다 느낌,경쟁사(식물영양제)
3595,경쟁사,2021-07-15,5,식물영양제,긍정,0.585940728,naver,"[('좋다', 'Adjective')]",[],['좋다'],['좋다'],좋아요,좋다,경쟁사(식물영양제)
3596,경쟁사,2021-07-15,5,식물영양제,긍정,0.586348066,naver,"[('자다', 'Verb'), ('쓰다', 'Verb'), ('있다', 'Adjective')]",[],"['자다', '쓰다', '있다']","['자다', '쓰다', '있다']",잘 쓰고 있어요,자다 쓰다 있다,경쟁사(식물영양제)
