name,time,rating,source,item,kha_nng_은어전처리_sentence,감성결과,어간추출,sentence_조사제거
경쟁사,2023-04-07,5,naver,식물영양제,"['배송', '감사']",긍정,"[('빠르다', 'Adjective'), ('배송', 'Noun'), ('감사하다', 'Verb')]",빠르다 배송 감사하다
경쟁사,2023-04-07,5,naver,식물영양제,['사용'],긍정,"[('자다', 'Verb'), ('사용', 'Noun'), ('하다', 'Verb')]",자다 사용 하다
경쟁사,2023-04-07,5,naver,식물영양제,"['안전', '도착']",긍정,"[('안전하다', 'Adjective'), ('자다', 'Verb'), ('도착', 'Noun'), ('하다', 'Verb')]",안전하다 자다 도착 하다
경쟁사,2023-04-07,5,naver,식물영양제,"['올해', '풍년', '랍', 'ㅎ']",긍정,"[('올해', 'Noun'), ('도', 'Josa'), ('풍년', 'Noun'), ('이기다', 'Verb'), ('바라다', 'Verb'), ('ㅎ', 'KoreanParticle')]",올해 풍년 이기다 바라다 ㅎ
경쟁사,2023-04-15,5,naver,식물영양제,[],긍정,"[('아직', 'Adverb'), ('자다', 'Verb'), ('모르다', 'Verb'), ('잘쓰다', 'Verb')]",아직 자다 모르다 잘쓰다
경쟁사,2023-04-13,5,naver,식물영양제,"['토마토', '지', '호박', '물줄때', '추천']",긍정,"[('토마토', 'Noun'), ('와', 'Josa'), ('가지', 'Noun'), ('호박', 'Noun'), ('물다', 'Verb'), ('때', 'Noun'), ('섞다', 'Verb'), ('알아보다', 'Verb'), ('추천', 'Noun'), ('받다', 'Verb')]",토마토 가지 호박 물다 때 섞다 알아보다 추천 받다
경쟁사,2023-04-13,5,naver,식물영양제,"['효과', '기대']",긍정,"[('효', 'Noun'), ('과기대', 'Noun'), ('해보다', 'Verb')]",효 과기대 해보다
경쟁사,2023-04-13,5,naver,식물영양제,"['사은품', '리테이프트랩']",긍정,"[('사은', 'Noun'), ('품', 'Noun'), ('파리', 'Noun'), ('테이프', 'Noun'), ('트랩', 'Noun'), ('자다', 'Verb'), ('쓸다', 'Verb')]",사은 품 파리 테이프 트랩 자다 쓸다
경쟁사,2023-03-30,5,naver,식물영양제,"['배송', '포장', '맘', '수경', '재배', '주문']",긍정,"[('배송', 'Noun'), ('포장', 'Noun'), ('다', 'Adverb'), ('맘', 'Noun'), ('에', 'Josa'), ('듭니', 'Noun'), ('다', 'Josa'), ('수경재배', 'Noun'), ('에', 'Josa'), ('좋다', 'Adjective'), ('하다', 'Verb'), ('주문', 'Noun'), ('하다', 'Verb')]",배송 포장 다 맘 듭니 수경재배 좋다 하다 주문 하다
경쟁사,2023-03-30,5,naver,식물영양제,[],긍정,"[('자다', 'Verb'), ('쓰다', 'Verb'), ('하다', 'Verb')]",자다 쓰다 하다
경쟁사,2023-03-30,5,naver,식물영양제,[],긍정,"[('많이', 'Adverb'), ('파다', 'Verb')]",많이 파다
경쟁사,2023-04-27,5,naver,식물영양제,"['사용', '화초', '잎', '진녹색']",긍정,"[('사용', 'Noun'), ('하다', 'Verb'), ('너무', 'Adverb'), ('편', 'Noun'), ('리하', 'Noun'), ('고', 'Josa'), ('화초', 'Noun'), ('에다', 'Josa'), ('주니', 'Noun'), ('잎', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('진', 'Noun'), ('녹색', 'Noun'), ('을', 'Josa'), ('띄우다', 'Verb'), ('싱싱하다', 'Adjective'), ('보이다', 'Verb')]",사용 하다 너무 편 리하 화초 주니 잎 들 진 녹색 띄우다 싱싱하다 보이다
경쟁사,2023-04-12,5,naver,식물영양제,"['오', '상추', 'ㅎ']",긍정,"[('오늘', 'Noun'), ('뿌리다', 'Verb'), ('상추', 'Noun'), ('가', 'Josa'), ('잘', 'VerbPrefix'), ('크다', 'Verb'), ('쓰다', 'Verb'), ('좋다', 'Adjective'), ('ㅎ', 'KoreanParticle')]",오늘 뿌리다 상추 잘 크다 쓰다 좋다 ㅎ
경쟁사,2023-04-24,5,naver,식물영양제,"['화초', '윤기', '느낌']",긍정,"[('화초', 'Noun'), ('에', 'Josa'), ('윤기', 'Noun'), ('가', 'Josa'), ('나다', 'Verb'), ('싱싱하다', 'Adjective'), ('느낌', 'Noun'), ('이다', 'Adjective')]",화초 윤기 나다 싱싱하다 느낌 이다
경쟁사,2023-04-24,5,naver,식물영양제,"['사용', '구매']",긍정,"[('다', 'Adverb'), ('사용', 'Noun'), ('하다', 'Verb'), ('또', 'Noun'), ('구매', 'Noun'), ('하다', 'Verb')]",다 사용 하다 또 구매 하다
경쟁사,2023-04-07,5,naver,식물영양제,"['딸기', '벌레']",긍정,"[('딸기', 'Noun'), ('키우다', 'Verb'), ('사다', 'Verb'), ('벌레', 'Noun'), ('가', 'Josa'), ('생기지', 'Noun'), ('않다', 'Verb'), ('좋다', 'Adjective')]",딸기 키우다 사다 벌레 생기지 않다 좋다
경쟁사,2023-04-12,5,naver,식물영양제,"['간편', '사용']",긍정,"[('간편', 'Noun'), ('사용', 'Noun'), ('중', 'Suffix'), ('이다', 'Adjective')]",간편 사용 중 이다
경쟁사,2023-04-12,5,naver,식물영양제,"['사용', '대체품', '업ㅅ네']",긍정,"[('매년', 'Noun'), ('사용', 'Noun'), ('하지만', 'Conjunction'), ('대체', 'Noun'), ('품', 'Noun'), ('이', 'Josa'), ('업', 'Noun'), ('ㅅ', 'KoreanParticle'), ('네요', 'Eomi')]",매년 사용 하지만 대체 품 업 ㅅ
