index,name,time,rating,item,sentiment,sentiment_score,source,어간,noun,v_ad,n_v_ad,review_sentence,replace_slang_sentence,name+item
14959,경쟁사,2022-06-26,3,식물등,부정,0.513225976,naver,"[('교환', 'Noun'), ('귀찮다', 'Adjective'), ('그냥', 'Noun'), ('사용', 'Noun'), ('하다', 'Verb')]","['교환', '그냥', '사용']","['귀찮다', '하다']","['교환', '귀찮다', '그냥', '사용', '하다']",교환 귀찮아서 그냥 사용하려고요,교환 귀찮다 그냥 사용 하다,경쟁사(식물등)
14966,경쟁사,2022-06-03,4,식물등,부정,0.547109228,naver,"[('북향', 'Noun'), ('이라', 'Josa'), ('사다', 'Verb'), ('보조', 'Noun'), ('배터리', 'Noun'), ('는', 'Josa'), ('반나절', 'Noun'), ('만이', 'Josa'), ('다', 'Adverb'), ('닳다', 'Verb'), ('코드', 'Noun'), ('꽂다', 'Verb'), ('밖에', 'Josa'), ('못', 'Noun'), ('쓰다', 'Verb')]","['북향', '보조', '배터리', '반나절', '코드', '못']","['사다', '닳다', '꽂다', '쓰다']","['북향', '사다', '보조', '배터리', '반나절', '닳다', '코드', '꽂다', '못', '쓰다']",북향이라 샀는데 보조배터리는 반나절만이 다 닳아서 코드 꽂아서 밖에 못 쓰겠더라고요,북향 사다 보조 배터리 반나절 다 닳다 코드 꽂다 못 쓰다,경쟁사(식물등)
14975,경쟁사,2021-11-20,4,식물등,부정,0.546896642,naver,"[('스탠드', 'Noun'), ('가다', 'Verb'), ('있다', 'Adjective'), ('더', 'Noun'), ('좋다', 'Adjective')]","['스탠드', '더']","['가다', '있다', '좋다']","['스탠드', '가다', '있다', '더', '좋다']",스탠드 가 있으니 더 좋아요,스탠드 가다 있다 더 좋다,경쟁사(식물등)
14976,경쟁사,2021-11-20,4,식물등,부정,0.546569759,naver,"[('귀엽다', 'Adjective'), ('꽃', 'Noun'), ('도', 'Josa'), ('피다', 'Verb'), ('건가', 'Noun'), ('요', 'Josa')]","['꽃', '건가']","['귀엽다', '피다']","['귀엽다', '꽃', '피다', '건가']",귀엽고 꽃도 피는 건가요,귀엽다 꽃 피다 건가,경쟁사(식물등)
14994,경쟁사,2022-04-30,4,식물등,부정,0.547458658,naver,"[('자다', 'Verb'), ('자라다', 'Verb'), ('아직', 'Adverb'), ('은', 'Noun'), ('모르다', 'Verb')]",['은'],"['자다', '자라다', '모르다']","['자다', '자라다', '은', '모르다']",잘 자라는지 아직은 모르겠어요,자다 자라다 아직 은 모르다,경쟁사(식물등)
14995,경쟁사,2022-04-30,4,식물등,부정,0.546326268,naver,"[('기대다', 'Verb'), ('해보다', 'Verb')]",[],"['기대다', '해보다']","['기대다', '해보다']",기대는 해봄,기대다 해보다,경쟁사(식물등)
15016,경쟁사,2022-03-07,4,식물등,부정,0.545514631,naver,"[('일단', 'Noun'), ('구엽', 'Noun'), ('고', 'Josa'), ('빛', 'Noun'), ('이', 'Josa'), ('삽목', 'Noun'), ('에', 'Josa'), ('도움', 'Noun'), ('되어다', 'Verb'), ('좋다', 'Adjective')]","['일단', '구엽', '빛', '삽목', '도움']","['되어다', '좋다']","['일단', '구엽', '빛', '삽목', '도움', '되어다', '좋다']",일단 구엽고 빛이 삽목에 도움 되어 좋아요,일단 구엽 빛 삽목 도움 되어다 좋다,경쟁사(식물등)
15020,경쟁사,2022-11-28,3,식물등,부정,0.511336109,naver,"[('나쁘다', 'Adjective'), ('않다', 'Verb'), ('다른', 'Modifier'), ('곳', 'Noun'), ('대비', 'Noun'), ('약간', 'Noun'), ('비싸다', 'Adjective')]","['곳', '대비', '약간']","['나쁘다', '않다', '비싸다']","['나쁘다', '않다', '곳', '대비', '약간', '비싸다']",나쁘진 않지만 다른곳대비 약간 비쌈,나쁘다 않다 다른 곳 대비 약간 비싸다,경쟁사(식물등)
15021,경쟁사,2023-01-13,4,식물등,부정,0.545806861,naver,"[('작다', 'Adjective'), ('식물', 'Noun'), ('보조', 'Noun'), ('광', 'Noun'), ('으로', 'Josa'), ('사용', 'Noun'), ('하다', 'Verb'), ('괜찮다', 'Adjective')]","['식물', '보조', '광', '사용']","['작다', '하다', '괜찮다']","['작다', '식물', '보조', '광', '사용', '하다', '괜찮다']",작은 식물 보조광으로 사용하긴 괜찮아요,작다 식물 보조 광 사용 하다 괜찮다,경쟁사(식물등)
15038,경쟁사,2022-01-02,3,식물등,부정,0.510890216,naver,"[('사용', 'Noun'), ('은', 'Josa'), ('하다', 'Verb'), ('있다', 'Adjective'), ('간접', 'Noun'), ('등용', 'Noun'), ('외', 'Noun'), ('엔', 'Josa'), ('효과', 'Noun'), ('가', 'Josa'), ('없다', 'Adjective')]","['사용', '간접', '등용', '외', '효과']","['하다', '있다', '없다']","['사용', '하다', '있다', '간접', '등용', '외', '효과', '없다']",사용은 하고 있는데 간접등용 외엔 효과가 없어요,사용 하다 있다 간접 등용 외 효과 없다,경쟁사(식물등)
15039,경쟁사,2022-01-02,3,식물등,부정,0.50816257,naver,"[('오히려', 'Noun'), ('밑', 'Noun'), ('에', 'Josa'), ('있다', 'Adjective'), ('애', 'Noun'), ('는', 'Josa'), ('타네', 'Noun'), ('요', 'Josa')]","['오히려', '밑', '애', '타네']",['있다'],"['오히려', '밑', '있다', '애', '타네']",오히려 밑에 있는 애는 타네요,오히려 밑 있다 애 타네,경쟁사(식물등)
15040,경쟁사,2022-01-02,3,식물등,부정,0.509474868,naver,"[('웃다', 'Verb'), ('람', 'Noun'), ('도', 'Josa'), ('사용', 'Noun'), ('안', 'Noun'), ('하다', 'Verb'), ('때', 'Noun'), ('작년', 'Noun'), ('겨울', 'Noun'), ('과', 'Josa'), ('다름없이', 'Adverb'), ('웃다', 'Verb'), ('있다', 'Adjective')]","['람', '사용', '안', '때', '작년', '겨울']","['웃다', '하다', '웃다', '있다']","['웃다', '람', '사용', '안', '하다', '때', '작년', '겨울', '웃다', '있다']",웃자람도 사용 안 했을 때 작년 겨울과 다름없이 웃자라고 있어요,웃다 람 사용 안 하다 때 작년 겨울 다름없이 웃다 있다,경쟁사(식물등)
15053,경쟁사,2022-04-04,4,식물등,부정,0.54632566,naver,"[('생각', 'Noun'), ('하다', 'Verb'), ('것', 'Noun'), ('보다', 'Josa'), ('아주', 'Noun'), ('작다', 'Adjective'), ('크기', 'Noun'), ('네', 'Suffix'), ('요', 'Josa')]","['생각', '것', '아주', '크기']","['하다', '작다']","['생각', '하다', '것', '아주', '작다', '크기']",생각했던 것보다 아주 작은 크기네요,생각 하다 것 아주 작다 크기 네,경쟁사(식물등)
15054,경쟁사,2022-04-04,4,식물등,부정,0.548124939,naver,"[('일단', 'Noun'), ('설치', 'Noun'), ('도', 'Josa'), ('쉬다', 'Verb'), ('자다', 'Verb'), ('사용', 'Noun'), ('하다', 'Verb'), ('것', 'Noun'), ('같다', 'Adjective')]","['일단', '설치', '사용', '것']","['쉬다', '자다', '하다', '같다']","['일단', '설치', '쉬다', '자다', '사용', '하다', '것', '같다']",일단 설치도 쉽고 잘 사용할 것 같네요,일단 설치 쉬다 자다 사용 하다 것 같다,경쟁사(식물등)
15064,경쟁사,2022-01-31,3,식물등,부정,0.510225606,naver,"[('받침', 'Noun'), ('대가', 'Noun'), ('좀', 'Noun'), ('약하다', 'Adjective'), ('거', 'Noun'), ('말고는', 'Josa'), ('좋다', 'Adjective')]","['받침', '대가', '좀', '거']","['약하다', '좋다']","['받침', '대가', '좀', '약하다', '거', '좋다']",받침대가 좀 약한 거 말고는 좋네요,받침 대가 좀 약하다 거 좋다,경쟁사(식물등)
15075,경쟁사,2022-10-29,3,식물등,부정,0.510834283,naver,"[('너무', 'Adverb'), ('약하다', 'Adjective')]",[],['약하다'],['약하다'],너무 약하네요,너무 약하다,경쟁사(식물등)
15076,경쟁사,2022-10-29,3,식물등,부정,0.510590944,naver,"[('자꾸', 'Noun'), ('쓰러지다', 'Verb')]",['자꾸'],['쓰러지다'],"['자꾸', '쓰러지다']",자꾸 쓰러져요,자꾸 쓰러지다,경쟁사(식물등)
15077,경쟁사,2022-10-29,3,식물등,부정,0.508132577,naver,"[('접착', 'Noun'), ('패드', 'Noun'), ('로', 'Josa'), ('고정', 'Noun'), ('하다', 'Verb'), ('쓰러지다', 'Verb'), ('쓰러지다', 'Verb'), ('때', 'Noun'), ('마다', 'Josa'), ('등', 'Noun'), ('깨다', 'Verb'), ('보다', 'Verb')]","['접착', '패드', '고정', '때', '등']","['하다', '쓰러지다', '쓰러지다', '깨다', '보다']","['접착', '패드', '고정', '하다', '쓰러지다', '쓰러지다', '때', '등', '깨다', '보다']",접착패드로 고정해도 쓰러지고 쓰러질 때마다등 깨질까 봐,접착 패드 고정 하다 쓰러지다 쓰러지다 때 등 깨다 보다,경쟁사(식물등)
15078,경쟁사,2022-10-29,3,식물등,부정,0.509262636,naver,"[('조마조마하다', 'Adjective')]",[],['조마조마하다'],['조마조마하다'],조마조마하네요,조마조마하다,경쟁사(식물등)
15079,경쟁사,2022-10-29,3,식물등,부정,0.507230607,naver,"[('받침', 'Noun'), ('을', 'Josa'), ('좀', 'Noun'), ('튼튼하다', 'Adjective'), ('만들다', 'Verb'), ('주지', 'Noun')]","['받침', '좀', '주지']","['튼튼하다', '만들다']","['받침', '좀', '튼튼하다', '만들다', '주지']",받침을 좀 튼튼하게 만들어 주지,받침 좀 튼튼하다 만들다 주지,경쟁사(식물등)
