index,name,time,rating,item,sentiment,sentiment_score,source,어간,noun,v_ad,n_v_ad,review_sentence,replace_slang_sentence,name+item
19319,경쟁사,2022-02-25,4,살충제,부정,0.547929832,coupang,"[('밤', 'Noun'), ('에', 'Josa'), ('뿌리다', 'Verb'), ('화분', 'Noun'), ('에서', 'Josa'), ('파리', 'Noun'), ('도', 'Josa'), ('자다', 'Verb'), ('것', 'Noun'), ('같다', 'Adjective'), ('역시', 'Noun'), ('나', 'Josa'), ('단번', 'Noun'), ('에', 'Josa'), ('해결', 'Noun'), ('이', 'Josa'), ('안', 'Noun'), ('되다', 'Verb'), ('수', 'Noun'), ('있다', 'Adjective'), ('생각', 'Noun'), ('이', 'Josa'), ('지금', 'Noun'), ('은', 'Josa'), ('드네', 'Noun'), ('요', 'Josa')]","['밤', '화분', '파리', '것', '역시', '단번', '해결', '안', '수', '생각', '지금', '드네']","['뿌리다', '자다', '같다', '되다', '있다']","['밤', '뿌리다', '화분', '파리', '자다', '것', '같다', '역시', '단번', '해결', '안', '되다', '수', '있다', '생각', '지금', '드네']",밤에 뿌렸으니 화분에서 파리도 잤을 것 같은데 역시나 단번에 해결이 안 될 수 있겠다는 생각이 지금은 드네요,밤 뿌리다 화분 파리 자다 것 같다 역시 단번 해결 안 되다 수 있다 생각 지금 드네,경쟁사(살충제)
19320,경쟁사,2022-02-25,4,살충제,부정,0.546494675,coupang,"[('아무래도', 'Adverb'), ('가정', 'Noun'), ('화초', 'Noun'), ('용이', 'Noun'), ('라', 'Josa'), ('안전', 'Noun'), ('을', 'Josa'), ('더', 'Noun'), ('우선하다', 'Adjective'), ('것', 'Noun'), ('이라는', 'Josa'), ('좋다', 'Adjective'), ('쪽', 'Noun'), ('으로', 'Josa'), ('생각', 'Noun'), ('해보다', 'Verb')]","['가정', '화초', '용이', '안전', '더', '것', '쪽', '생각']","['우선하다', '좋다', '해보다']","['가정', '화초', '용이', '안전', '더', '우선하다', '것', '좋다', '쪽', '생각', '해보다']",아무래도 가정 화초용이라 안전을 더 우선하는 것이라는 좋은 쪽으로 생각해봅니다,아무래도 가정 화초 용이 안전 더 우선하다 것 좋다 쪽 생각 해보다,경쟁사(살충제)
19321,경쟁사,2022-02-25,4,살충제,부정,0.547929478,coupang,"[('2022', 'Number'), ('03', 'Number'), ('06', 'Number'), ('일', 'Noun'), ('수정', 'Noun'), ('내용', 'Noun'), ('올리다', 'Verb')]","['일', '수정', '내용']",['올리다'],"['일', '수정', '내용', '올리다']",2022 03 06 일 수정 내용 올립니다,2022 03 06 일 수정 내용 올리다,경쟁사(살충제)
19322,경쟁사,2022-02-25,4,살충제,부정,0.547180361,coupang,"[('하루살이', 'Noun'), ('박멸', 'Noun'), ('은', 'Josa'), ('아직', 'Adverb'), ('못', 'VerbPrefix'), ('하다', 'Verb')]","['하루살이', '박멸']",['하다'],"['하루살이', '박멸', '하다']",하루살이 박멸은 아직 못했습니다,하루살이 박멸 아직 못 하다,경쟁사(살충제)
19323,경쟁사,2022-02-25,4,살충제,부정,0.544867703,coupang,"[('여전하다', 'Adjective'), ('날아다니다', 'Verb'), ('2일', 'Number'), ('전', 'Noun'), ('에', 'Josa'), ('화분', 'Noun'), ('에', 'Josa'), ('다시', 'Noun'), ('분사', 'Noun'), ('하다', 'Verb')]","['전', '화분', '다시', '분사']","['여전하다', '날아다니다', '하다']","['여전하다', '날아다니다', '전', '화분', '다시', '분사', '하다']",여전히 날아다녀서 2일 전에 화분에 다시 분사했습니다,여전하다 날아다니다 2일 전 화분 다시 분사 하다,경쟁사(살충제)
19324,경쟁사,2022-02-25,4,살충제,부정,0.545717084,coupang,"[('하루살이', 'Noun'), ('잔해', 'Noun'), ('는', 'Josa'), ('화분', 'Noun'), ('옆', 'Noun'), ('에', 'Josa'), ('즐비하다', 'Adjective'), ('여전하다', 'Adjective'), ('날아다니다', 'Verb'), ('애', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('있다', 'Adjective')]","['하루살이', '잔해', '화분', '옆', '애']","['즐비하다', '여전하다', '날아다니다', '있다']","['하루살이', '잔해', '화분', '옆', '즐비하다', '여전하다', '날아다니다', '애', '있다']",하루살이 잔해는 화분 옆에 즐비하지만 여전히 날아다니는 애들이 있네요,하루살이 잔해 화분 옆 즐비하다 여전하다 날아다니다 애 들 있다,경쟁사(살충제)
19325,경쟁사,2022-02-25,4,살충제,부정,0.547476947,coupang,"[('장기간', 'Noun'), ('사용', 'Noun'), ('하다', 'Verb'), ('하다', 'Verb'), ('것', 'Noun'), ('같다', 'Adjective')]","['장기간', '사용', '것']","['하다', '하다', '같다']","['장기간', '사용', '하다', '하다', '것', '같다']",장기간 사용해야 할 것 같아요,장기간 사용 하다 하다 것 같다,경쟁사(살충제)
19326,경쟁사,2022-02-25,4,살충제,부정,0.547066215,coupang,"[('2', 'Number'), ('주', 'Noun'), ('뒤', 'Noun'), ('면', 'Josa'), ('자연', 'Noun'), ('분해', 'Noun'), ('되다', 'Verb'), ('하다', 'Verb'), ('꼭', 'Noun'), ('그렇다', 'Adjective'), ('않다', 'Verb'), ('것', 'Noun'), ('같다', 'Adjective')]","['주', '뒤', '자연', '분해', '꼭', '것']","['되다', '하다', '그렇다', '않다', '같다']","['주', '뒤', '자연', '분해', '되다', '하다', '꼭', '그렇다', '않다', '것', '같다']",2주 뒤면 자연 분해된다고 했었는데 꼭 그렇지는 않은 것 같아요,2 주 뒤 자연 분해 되다 하다 꼭 그렇다 않다 것 같다,경쟁사(살충제)
19327,경쟁사,2022-02-25,4,살충제,부정,0.545702037,coupang,"[('화분', 'Noun'), ('흙', 'Noun'), ('에', 'Josa'), ('가까이', 'Noun'), ('코', 'Noun'), ('를', 'Josa'), ('대고', 'Noun'), ('맡다', 'Verb'), ('농약', 'Noun'), ('냄새', 'Noun'), ('가', 'Josa'), ('있다', 'Adjective')]","['화분', '흙', '가까이', '코', '대고', '농약', '냄새']","['맡다', '있다']","['화분', '흙', '가까이', '코', '대고', '맡다', '농약', '냄새', '있다']",화분 흙에 가까이 코를 대고 맡으면 농약 냄새가 있습니다,화분 흙 가까이 코 대고 맡다 농약 냄새 있다,경쟁사(살충제)
19328,경쟁사,2022-02-25,4,살충제,부정,0.548639229,coupang,"[('역시', 'Noun'), ('나', 'Josa'), ('찜찜하다', 'Adjective'), ('집안', 'Noun'), ('에서', 'Josa'), ('사용', 'Noun'), ('하다', 'Verb'), ('말다', 'Verb'), ('실외', 'Noun'), ('에서', 'Josa'), ('사용', 'Noun'), ('하다', 'Verb'), ('하다', 'Verb'), ('것', 'Noun'), ('같다', 'Adjective')]","['역시', '집안', '사용', '실외', '사용', '것']","['찜찜하다', '하다', '말다', '하다', '하다', '같다']","['역시', '찜찜하다', '집안', '사용', '하다', '말다', '실외', '사용', '하다', '하다', '것', '같다']",역시나 찜찜하니 집안에서 사용하지 마시고 실외에서 사용해야 할 것 같습니다,역시 찜찜하다 집안 사용 하다 말다 실외 사용 하다 하다 것 같다,경쟁사(살충제)
