index,name,time,rating,item,sentiment,sentiment_score,source,어간,noun,v_ad,n_v_ad,review_sentence,replace_slang_sentence,name+item
11538,경쟁사,2021-06-09,5,뿌리영양제,긍정,0.585910836,naver,"[('효과', 'Noun'), ('가', 'Josa'), ('있다', 'Adjective'), ('것', 'Noun'), ('같다', 'Adjective')]","['효과', '것']","['있다', '같다']","['효과', '있다', '것', '같다']",효과가 있는 것 같습니다,효과 있다 것 같다,경쟁사(뿌리영양제)
11539,경쟁사,2021-06-30,5,뿌리영양제,긍정,0.587312302,naver,"[('빠르다', 'Adjective'), ('배송', 'Noun'), ('감사하다', 'Verb')]",['배송'],"['빠르다', '감사하다']","['빠르다', '배송', '감사하다']",빠른 배송 감사합니다,빠르다 배송 감사하다,경쟁사(뿌리영양제)
11540,경쟁사,2021-06-03,5,뿌리영양제,긍정,0.584593421,naver,"[('땅', 'Noun'), ('에', 'Josa'), ('잡풀', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('많다', 'Adjective'), ('주문', 'Noun'), ('하다', 'Verb')]","['땅', '잡풀', '주문']","['많다', '하다']","['땅', '잡풀', '많다', '주문', '하다']",땅에 잡풀들이 많아서 주문하였어요,땅 잡풀 들 많다 주문 하다,경쟁사(뿌리영양제)
11541,경쟁사,2021-06-03,5,뿌리영양제,긍정,0.588348582,naver,"[('더', 'Noun'), ('주문', 'Noun'), ('하다', 'Verb')]","['더', '주문']",['하다'],"['더', '주문', '하다']",더 주문해야겠어요,더 주문 하다,경쟁사(뿌리영양제)
11544,경쟁사,2021-06-01,5,뿌리영양제,긍정,0.583930078,naver,"[('정말', 'Noun'), ('잡초', 'Noun'), ('가', 'Josa'), ('거의', 'Noun'), ('사라지다', 'Verb')]","['정말', '잡초', '거의']",['사라지다'],"['정말', '잡초', '거의', '사라지다']",정말 잡초가 거의 사라졌어요,정말 잡초 거의 사라지다,경쟁사(뿌리영양제)
11545,경쟁사,2021-06-01,5,뿌리영양제,긍정,0.58780815,naver,"[('내년', 'Noun'), ('에', 'Josa'), ('잡초', 'Noun'), ('상태', 'Noun'), ('보다', 'Verb'), ('재구매', 'Noun'), ('하다', 'Verb')]","['내년', '잡초', '상태', '재구매']","['보다', '하다']","['내년', '잡초', '상태', '보다', '재구매', '하다']",내년에 잡초상태 봐서 재구매할게요,내년 잡초 상태 보다 재구매 하다,경쟁사(뿌리영양제)
11546,경쟁사,2021-06-26,5,뿌리영양제,긍정,0.587312302,naver,"[('빠르다', 'Adjective'), ('배송', 'Noun'), ('감사하다', 'Verb')]",['배송'],"['빠르다', '감사하다']","['빠르다', '배송', '감사하다']",빠른 배송 감사합니다,빠르다 배송 감사하다,경쟁사(뿌리영양제)
11547,경쟁사,2021-05-30,5,뿌리영양제,긍정,0.583325708,naver,"[('토끼풀', 'Noun'), ('같이', 'Josa'), ('넓다', 'Adjective'), ('잎', 'Noun'), ('은', 'Josa'), ('얇다', 'Adjective'), ('기다', 'Verb'), ('풀', 'Noun'), ('보다', 'Josa'), ('빨리', 'Adverb'), ('효과', 'Noun'), ('가', 'Josa'), ('있다', 'Adjective')]","['토끼풀', '잎', '풀', '효과']","['넓다', '얇다', '기다', '있다']","['토끼풀', '넓다', '잎', '얇다', '기다', '풀', '효과', '있다']",토끼풀같이 넓은 잎은 얇고 긴 풀보다 빨리 효과가 있네요,토끼풀 넓다 잎 얇다 기다 풀 빨리 효과 있다,경쟁사(뿌리영양제)
11548,경쟁사,2021-06-02,5,뿌리영양제,긍정,0.58595162,naver,"[('전원주택', 'Noun'), ('벌레', 'Noun'), ('소탕', 'Noun'), ('작전', 'Noun'), ('을', 'Josa'), ('해보다', 'Verb'), ('하다', 'Verb')]","['전원주택', '벌레', '소탕', '작전']","['해보다', '하다']","['전원주택', '벌레', '소탕', '작전', '해보다', '하다']",전원주택 벌레 소탕 작전을 해보도록 하겠습니다,전원주택 벌레 소탕 작전 해보다 하다,경쟁사(뿌리영양제)
11549,경쟁사,2021-06-02,5,뿌리영양제,긍정,0.585285389,naver,"[('화단', 'Noun'), ('에', 'Josa'), ('잡초', 'Noun'), ('제거', 'Noun'), ('용', 'Noun'), ('으로', 'Josa'), ('사용', 'Noun'), ('하다', 'Verb'), ('예정', 'Noun'), ('이다', 'Adjective')]","['화단', '잡초', '제거', '용', '사용', '예정']","['하다', '이다']","['화단', '잡초', '제거', '용', '사용', '하다', '예정', '이다']",화단에 잡초 제거용으로 사용할 예정입니다,화단 잡초 제거 용 사용 하다 예정 이다,경쟁사(뿌리영양제)
11550,경쟁사,2021-06-21,5,뿌리영양제,긍정,0.585328606,naver,"[('잡초', 'Noun'), ('가', 'Josa'), ('자다', 'Verb'), ('죽다', 'Verb')]",['잡초'],"['자다', '죽다']","['잡초', '자다', '죽다']",잡초가 잘 죽어요,잡초 자다 죽다,경쟁사(뿌리영양제)
11551,경쟁사,2021-06-21,5,뿌리영양제,긍정,0.585657871,naver,"[('굿', 'Noun'), ('이다', 'Adjective')]",['굿'],['이다'],"['굿', '이다']",굿입니다,굿 이다,경쟁사(뿌리영양제)
11552,경쟁사,2021-06-04,5,뿌리영양제,긍정,0.586003298,naver,"[('아직', 'Adverb'), ('모르다', 'Verb'), ('효과', 'Noun'), ('있다', 'Adjective'), ('좋다', 'Adjective')]",['효과'],"['모르다', '있다', '좋다']","['모르다', '효과', '있다', '좋다']",아직 모르지만 효과 있으면 좋겠네요,아직 모르다 효과 있다 좋다,경쟁사(뿌리영양제)
